1,16,91
201,17,94
429,18,96
667,19,97
900,20,99
900,20,99
900,20,99
1645,20,101
1924,21,102
2156,21,102
2392,21,102
2588,20,101
3011,21,102
3051,20,100
3349,21,101
3552,21,103
3767,20,102
4034,21,103
4278,21,103
4525,21,104
4766,22,107
4984,22,106
5249,21,103
5606,22,105
5759,22,105
5606,22,105
6206,22,105
6535,22,104
6767,22,105
7156,23,108
7300,23,107
7476,22,104
7788,23,107
8016,23,107
8208,23,105
5606,22,105
8720,23,107
9046,23,107
9265,23,107
9349,22,104
9638,22,105
5606,22,105
5606,22,105
10353,23,107
10574,22,107
10731,22,103
5606,22,105
11261,23,107
11410,22,105
11707,23,108
11937,23,109
12201,24,108
12414,25,111
12510,23,111
12788,24,113
12510,23,111
13188,24,114
13406,23,107
12510,23,111
13406,23,107
12510,23,111
12510,23,111
14399,24,113
14620,24,113
12510,23,111
12510,23,111
12510,23,111
12510,23,111
15645,24,109
15836,24,110
15836,24,110
15836,24,110
16447,25,112
16447,25,112
16447,25,112
16447,25,112
16447,25,112
17379,26,115
17591,26,113
16447,25,112
16447,25,112
16447,25,112
18261,26,115
18433,26,115
18605,26,114
18778,26,114
18952,26,114
16447,25,112
16447,25,112
16447,25,112
16447,25,112
19804,26,114
19970,26,114
20137,26,113
16447,25,112
16447,25,112
16447,25,112
20775,26,114
16447,25,112
16447,25,112
21239,26,114
21401,26,115
21550,26,116
21734,24,112
21808,23,107
21982,24,109
22134,25,111
22382,24,113
22466,24,109
21808,23,107
22808,24,109
22617,23,107
22617,23,107
22617,23,107
22617,23,107
22617,23,107
22617,23,107
24018,24,109
24135,24,109
24305,24,109
24482,24,112
24652,24,112
24822,24,113
25033,24,109
25153,24,109
25153,24,109
25153,24,109
25153,24,109
25153,24,109
26063,25,110
26217,25,111
26395,25,111
26575,25,111
26829,25,110
26970,26,113
27244,26,112
27315,27,114
27580,26,112
27756,26,114
27947,27,117
28108,27,116
28227,27,116
28471,27,116
28657,28,115
28850,28,117
29034,29,122
29270,29,122
29403,29,119
29576,29,120
29821,30,122
29954,30,122
30161,31,124
30318,31,126
30518,32,126
30777,32,127
30882,31,125
31133,32,127
31207,32,129
31457,33,129
31592,34,132
31779,34,130
31969,34,131
32210,35,133
32383,35,135
32599,35,135
32743,34,131
32959,35,133
33275,36,135
33407,35,134
33628,35,134
33703,35,135
33928,35,135
34159,36,138
34400,36,136
34523,35,132
34709,34,134
34891,34,134
35080,34,133
35301,34,134
35453,25,112
35645,25,113
35843,26,116
36041,27,118
36253,28,120
36432,28,121
36649,29,121
36875,30,125
37062,30,126
37213,29,120
37425,29,123
37658,30,123
37874,31,128
37993,30,123
38201,31,127
38418,30,117
38594,31,120
38859,31,120
39042,32,122
39205,33,124
39382,33,124
39562,23,108
39758,24,110
39989,25,113
40161,25,113
40420,26,115
40566,26,115
40750,26,115
41046,27,116
41191,28,117
41360,28,118
41546,28,120
41772,27,120
41956,27,121
42182,27,119
42342,27,118
42545,28,122
42748,29,122
42959,29,126
43143,29,126
43355,30,126
43538,30,127
43780,31,130
44080,32,132
44285,31,129
44343,31,129
44542,31,129
44750,32,132
45070,33,133
45170,33,132
45349,34,136
45532,34,136
45740,34,134
45942,34,135
46123,35,138
46323,34,135
46542,34,136
46731,34,132
46965,35,140
47177,36,137
47466,37,138
47560,37,138
47717,37,139
47920,38,141
48210,38,141
48408,39,143
48669,40,145
48870,41,147
48915,41,148
49127,40,142
49314,41,147
49538,40,142
49888,40,147
49999,41,149
50190,39,148
50346,39,144
50577,40,147
50724,40,146
50992,40,148
51116,40,150
51327,40,150
51643,41,148
51871,41,153
51950,40,150
52102,40,152
52312,40,151
52508,41,153
52764,42,156
52892,42,152
53107,43,155
53323,42,155
53488,42,156
53707,43,159
53908,43,157
54083,43,158
54298,44,160
54622,43,158
54763,43,157
54955,43,161
55104,44,161
55292,45,163
55500,45,163
55698,46,165
55893,47,167
56205,47,166
56272,47,165
56501,47,170
56697,48,173
57014,49,172
57115,48,172
57449,49,174
57502,50,176
57711,49,174
57876,50,178
58145,49,169
58268,49,173
58478,49,174
58686,49,168
58872,49,168
59112,49,168
59283,49,166
59486,50,168
59705,51,171
59861,49,168
60139,50,171
60263,50,171
60533,51,174
60660,50,171
60878,51,174
61052,49,170
61312,50,172
61498,50,172
61655,51,173
61844,52,178
62050,49,167
62280,49,168
62481,50,171
62774,50,171
62881,51,173
63040,51,172
63271,52,174
63552,51,174
63701,51,173
63834,50,169
64038,51,172
64265,51,170
64525,52,174
64723,52,175
64877,53,178
65040,54,180
65341,53,178
65486,53,177
65777,53,176
65870,51,176
66045,51,171
66324,51,174
66431,51,174
66656,52,176
66931,52,176
67022,53,177
67309,53,181
67470,53,177
67644,54,179
67819,55,183
68037,56,184
68212,16,91
68412,17,93
68685,18,95
68870,18,95
69123,19,98
69404,19,101
69540,19,98
69808,19,99
69959,19,100
70338,20,100
70433,20,101
70638,21,103
70709,20,100
71205,21,102
71069,20,102
71561,20,94
71792,20,93
72141,21,103
72314,21,104
72692,22,102
72948,22,101
73190,22,101
73320,22,106
73533,21,96
73703,20,101
73945,21,103
73945,21,103
73945,21,103
74430,21,103
75021,22,105
75155,22,105
74430,21,103
75636,22,105
74430,21,103
74430,21,103
76437,22,102
76675,22,102
76116,21,104
77149,22,102
77326,22,107
77554,22,107
77790,22,106
76116,21,104
76116,21,104
78496,22,99
78869,22,105
79076,22,96
76116,21,104
79415,22,106
79708,22,103
79942,22,101
80152,23,103
80412,22,96
80578,22,105
80819,22,104
81031,23,107
81245,24,110
81386,23,108
81596,23,108
81801,23,108
82104,24,100
82303,24,100
81881,23,98
82665,23,107
81881,23,98
81881,23,98
83221,23,108
83468,24,100
81881,23,98
83656,23,98
84031,24,100
84242,24,110
84425,24,110
84580,24,101
84537,23,108
84932,24,99
84897,23,108
85253,24,109
85421,24,110
85647,24,101
84897,23,108
84897,23,108
86129,23,108
86299,23,108
86514,24,110
86689,24,111
83656,23,98
87019,24,110
83656,23,98
83656,23,98
87521,24,110
87672,23,100
87837,24,101
83656,23,98
88143,23,108
88344,24,110
88506,24,111
88788,25,113
88826,23,100
86299,23,108
89177,24,100
89314,24,110
89474,24,110
89623,24,102
89793,24,110
86299,23,108
90130,24,100
86299,23,108
86299,23,108
86299,23,108
90792,24,110
90970,24,100
86299,23,108
86299,23,108
91464,24,110
86299,23,108
86299,23,108
91978,23,101
92163,24,101
92339,24,100
92537,25,112
92713,25,112
92895,25,113
93083,25,112
93267,25,114
93443,26,116
93589,26,115
93874,25,113
93976,26,115
94132,26,116
94306,26,116
94513,26,114
94696,26,114
94860,27,116
95048,27,120
95233,28,123
95428,29,124
95726,26,115
95792,26,115
95980,26,114
96182,27,116
96376,26,115
96557,26,116
96745,27,117
96948,27,119
97223,27,118
97320,27,117
97560,27,118
97684,26,115
97882,27,117
98071,27,118
98270,27,117
98449,26,115
98767,27,116
98881,28,119
99041,29,122
